,comment,download,follow,name,num_score,score,tags,volume
578,270.0,220000.0,891.0,他趣,311.0,3.2,"['性', '情趣', '商城', '交友']",96.88
579,2501.0,220000.0,6467.0,钱迹-记账小能手,1158.0,4.8,"['记账', '理财']",4.04
580,519.0,210000.0,1476.0,运动修改器,148.0,4.2,[],1.24
581,162.0,210000.0,452.0,Boss直聘,113.0,2.5,"['求职', '找工作', '聊天', '招聘']",37.3
582,136.0,210000.0,319.0,爱卡汽车,78.0,2.6,"['汽车', '论坛', 'xcar']",42.34
583,579.0,220000.0,1088.0,百度输入法一加专版,1479.0,1.9,"['输入法', '百度', '一加']",14.82
584,2119.0,220000.0,2831.0,StarDust,739.0,4.3,['浏览器'],29.73
585,1071.0,220000.0,4069.0,运动模拟器,110.0,4.4,"['xposed', '计步']",0.021220703125
586,465.0,220000.0,259.0,搜狗浏览器,466.0,2.5,"['浏览器', '搜索', '搜狗', '网址']",14.02
587,462.0,220000.0,3711.0,不背单词,528.0,4.5,['背单词'],55.06
588,248.0,220000.0,613.0,最美壁纸,245.0,3.8,['壁纸'],12.86
589,1170.0,220000.0,6794.0,文本自定义:Custom Text,383.0,4.6,"['个性', 'xposed']",1.4
590,148.0,210000.0,242.0,365日历万年历农历,81.0,3.2,['日历'],12.16
591,69.0,210000.0,114.0,腾讯视频HD For Pad,47.0,2.9,"['视频', '腾讯', 'pad', '平板']",7.82
592,479.0,210000.0,876.0,HTC Sense首页,139.0,4.2,"['启动器', 'launcher', '桌面']",22.78
593,300.0,210000.0,666.0,Smart锁屏,246.0,3.6,"['豌豆荚锁屏', '豌豆荚', '锁屏']",11.73
594,157.0,210000.0,828.0,路路通手机时刻表,139.0,4.6,"['铁路', '火车']",4.56
595,646.0,210000.0,4324.0,泼辣修图,245.0,4.0,"['图片', '处理', '美化']",64.57
596,2138.0,210000.0,5426.0,海贝音乐,442.0,4.4,"['无损', '音乐', '播放', 'Hifi']",26.81
597,2038.0,210000.0,7308.0,轻听,1315.0,4.5,"['音乐', '播放器', '本地', '腾讯']",5.26
598,88.0,210000.0,377.0,快手下载,56.0,2.8,"['视频', '电影', '下载']",39.44
599,519.0,210000.0,664.0,微信电话本,628.0,2.0,"['通讯录', '微信', '联系人']",32.04
600,178.0,210000.0,896.0,沪江开心词场,236.0,4.5,"['背单词', '沪江']",72.65
601,427.0,210000.0,670.0,Firefox Beta,189.0,4.3,"['Firefox', '火狐', '浏览器']",38.73
602,331.0,210000.0,214.0,掌上道聚城,333.0,1.9,"['腾讯', '商城', '游戏', '道具']",47.76
603,1533.0,210000.0,5950.0,黑白门,625.0,4.6,"['冻结', '内存清理']",1.33
604,332.0,210000.0,939.0,澎湃新闻,261.0,3.0,"['时政', '新闻', '热点']",32.49
605,38.0,210000.0,85.0,国泰君安君弘,18.0,3.3,"['股票', '证券']",42.89
606,522.0,210000.0,163.0,猎豹浏览器,328.0,2.3,['浏览器'],21.88
607,320.0,210000.0,745.0,企业微信,132.0,2.6,"['协作', '效率', '企业', '团队', '微信', '腾讯']",79.62
608,329.0,210000.0,695.0,小恩爱,208.0,3.5,"['情侣', '基友']",37.31
609,249.0,210000.0,1374.0,快快查汉语字典,246.0,4.4,"['字典', '汉字', '词典']",29.15
610,125.0,200000.0,388.0,秒拍,138.0,2.4,"['视频', '拍摄']",10.13
611,2492.0,200000.0,2053.0,子弹短信,471.0,4.0,"['锤子', '社交', '聊天']",42.53
612,325.0,200000.0,555.0,360清理大师,347.0,3.2,['清理优化'],6.49
613,463.0,200000.0,374.0,欧朋浏览器,478.0,2.4,"['浏览器', 'opera']",3.83
614,620.0,210000.0,5143.0,夜间屏幕,462.0,4.7,"['亮度调节', '屏幕', '夜间模式', '酷友作品']",0.285009765625
615,244.0,210000.0,531.0,学霸君-作业答疑帮手,432.0,3.9,"['作业', '答案']",10.11
616,384.0,210000.0,1229.0,游戏蜂窝,140.0,2.4,"['游戏辅助', '攻略', '脚本']",24.41
617,1459.0,210000.0,8025.0,MBE Style 图标包,615.0,4.7,['图标'],8.35
618,133.0,210000.0,312.0,映客,110.0,3.7,"['直播', '社交']",52.13
619,773.0,210000.0,5912.0,坚果云,789.0,4.6,['网盘'],11.72
620,162.0,200000.0,283.0,51信用卡管家,125.0,3.8,"['信用', '信用卡', '51', '贷款', '小额贷款', '理财', '支付宝', '51信用卡', '记账', '手机贷', '卡牛', '平安银行', '借钱', '借贷', '银行', '闪电借款', '理财', '办卡', '投资', '信用卡管家', '信用卡申请', '征信', '招商银行', '建设银行', '浦发银行', '平安信用卡', '信用卡贷款', '华夏银行', '中信银行']",41.39
621,323.0,200000.0,353.0,悦动圈,281.0,3.0,"['运动', '健康', '计步', '跑步', '运动社区']",50.14
622,87.0,200000.0,411.0,坏分数PLUS,30.0,4.6,"['坏分数', '查成绩', '查分数', '考试', '分析', '好成绩', '好分数']",2.1
623,96.0,200000.0,265.0,Nike+ Running,70.0,3.2,"['跑步', '运动', '健身']",37.37
624,271.0,200000.0,398.0,花生地铁,125.0,2.0,"['地铁', 'wifi']",29.51
625,265.0,200000.0,335.0,买单吧,73.0,2.4,"['信用卡', '交行']",80.5
626,300.0,200000.0,232.0,浙江移动手机营业厅,254.0,1.9,"['中国移动', '营业厅', '运营商']",54.87
627,109.0,200000.0,122.0,智能360-语音助手,68.0,3.0,"['语音', '助理', '声控']",28.25
628,106.0,200000.0,258.0,猎豹免费WiFi,147.0,2.2,['wifi'],7.39
629,131.0,200000.0,243.0,大麦-演唱会、电影、话剧，应有尽有！,136.0,1.9,"['订票', '娱乐', '文化', '票务']",29.87
630,346.0,200000.0,5415.0,Quik — GoPro视频编辑器,311.0,4.7,"['视频编辑', 'Gopro', '摄影']",98.72
631,64.0,200000.0,202.0,宝宝树孕育,47.0,3.5,"['怀孕', '预产期', '孕期', '妈妈', '快乐孕期']",77.23
632,3453.0,200000.0,23000.0,Fusion App-所有网页都是客户端,1210.0,4.7,[],3.83
633,754.0,200000.0,2587.0,简洁日历,472.0,4.5,"['日历', '农历']",3.54
634,83.0,200000.0,176.0,HTC 浏览器:HTC Internet,109.0,3.6,['HTC互联网'],26.14
635,1587.0,200000.0,6715.0,面板顶栏美化,123.0,4.4,['xposed'],14.26
636,121.0,200000.0,536.0,正点工具箱,96.0,3.3,"['优化', '管理', '辅助加强']",9.91
637,1188.0,200000.0,4792.0,Pure - Substratum主题,259.0,4.7,"['酷友作品', 'Substratum主题', 'Substratum', '主题', '美化', '微信']",0.9524609375
638,352.0,200000.0,367.0,云舟浏览器:Boat Browser,151.0,4.1,"['浏览器', '上网', 'wap']",8.99
639,97.0,200000.0,155.0,遇见,46.0,3.0,[],33.33
640,24.0,190000.0,34.0,言情小说吧,11.0,3.5,['小说'],10.91
641,35.0,190000.0,253.0,航班管家,47.0,4.0,"['机票', '航班', '飞机']",55.01
642,602.0,190000.0,1241.0,看漫画,2753.0,4.6,['漫画'],32.9
643,221.0,190000.0,201.0,企鹅电竞,264.0,2.3,"['电竞', '直播', '游戏直播', '腾讯']",44.37
644,200.0,200000.0,466.0,WiFi管家—轻松连上好wifi,408.0,2.6,"['wifi', '蹭网', '免费上网']",13.86
645,4232.0,200000.0,5006.0,酷安日图,1168.0,4.7,"['图片', '壁纸', '酷安', '酷友作品']",1.28
646,1225.0,200000.0,6720.0,锤子BigBang,361.0,4.6,"['BigBang', '效率', '全局复制', '分词', '翻译']",4.22
647,151.0,200000.0,1351.0,AutoCAD 360,91.0,4.1,"['CAD', '作图']",28.62
648,96.0,200000.0,261.0,微店,51.0,2.5,"['导购', '比价', '商城', '购物', '网上购物', '微商', '电商']",29.88
649,253.0,200000.0,4641.0,天眼查,84.0,4.2,"['公司信息', '法律']",32.07
650,180.0,190000.0,509.0,天涯社区,84.0,2.8,"['天涯', '论坛']",55.64
651,185.0,190000.0,669.0,啪啪游戏厅,310.0,3.3,"['街机', 'nes', 'fc', '掌机', 'gba', 'fc', '模拟器']",15.19
652,285.0,190000.0,448.0,斗鱼直播PRO,184.0,3.1,"['游戏', '直播']",21.84
653,148.0,190000.0,215.0,图吧导航(3D地图),45.0,3.8,"['地图', '导航', 'gps', '电子狗', '违章查询', '线路查询', '周边信息', '定位', '语音助手', '路况']",60.2
654,631.0,190000.0,1873.0,淘宝联盟,177.0,2.4,"['商铺', '管理', '推广']",21.45
655,340.0,190000.0,3139.0,TickTick,384.0,4.6,"['GTD', '待办', '记事']",13.16
656,59.0,190000.0,753.0,铃声编辑专家:Ringdroid,81.0,4.7,"['铃声', 'ringtone']",0.324453125
657,401.0,190000.0,4550.0,Cuto壁纸,408.0,4.7,['壁纸'],7.12
658,154.0,190000.0,691.0,小米快传,122.0,4.7,['文件传输'],4.96
659,40.0,190000.0,356.0,玩图－全能美化,58.0,4.1,"['gif', '动画', '图像铃音']",51.6
660,534.0,190000.0,2823.0,全能手势,176.0,4.5,['手势'],6.48
661,841.0,190000.0,6659.0,净眼,141.0,4.5,[],1.38
662,1230.0,190000.0,3679.0,带壳截图by少数派,344.0,4.5,"['少数派', '截图', 'Device-Frame-Generator']",3.11
663,91.0,190000.0,160.0,国美,41.0,3.0,"['电商', '购物']",61.37
664,318.0,190000.0,249.0,钱盾,901.0,1.7,"['安全', '支付宝', '淘宝']",15.89
665,116.0,190000.0,1264.0,黑白隐藏图,20.0,4.3,[],0.555244140625
666,229.0,190000.0,2695.0,掘金,181.0,4.5,"['开发', '设计', '程序员', '社区']",8.06
667,227.0,190000.0,259.0,搜狗地图（免费语音导航）,150.0,2.6,"['地图', '导航', 'GPS']",50.9
668,1001.0,190000.0,5281.0,Xp快译,417.0,4.7,"['Xposed', '翻译', '无后台运行']",1.96
669,270.0,190000.0,736.0,生活轨迹,201.0,4.6,"['记录', '日程', '统计']",17.17
670,1083.0,180000.0,3786.0,小圆角,281.0,4.7,['圆角'],1.32
671,32.0,180000.0,36.0,百度魔拍,156.0,1.7,"['照片', '美化', '拍照']",14.58
672,184.0,180000.0,2086.0,STM10录音器,231.0,4.6,['录音'],5.12
673,802.0,180000.0,3094.0,息屏提醒 - SmileSoft,253.0,4.4,['息屏提醒'],3.17
674,202.0,180000.0,371.0,POCO相机,86.0,4.0,"['摄影', '拍照', '相机']",55.07
675,41.0,180000.0,238.0,WTV影视大全,20.0,3.7,"['手机电视', '手机电台', '电影']",39.72
676,50.0,180000.0,135.0,途牛旅游-酒店机票火车票景点门票,34.0,3.3,"['旅游', '旅行交通', '周末', '旅行综合', '列车时刻', '折扣', '出行', '周边信息', '旅游攻略', '旅行wifi', '出境游', '航班查询', '门票', '景点', '自驾游', '攻略', '周末游', '酒店']",56.0
677,108.0,180000.0,762.0,投屏神器,154.0,2.9,"['dlna', '投影']",12.34
678,289.0,180000.0,1210.0,echo回声,367.0,2.7,"['声音社区', '音乐', 'ASMR']",54.76
679,44.0,190000.0,202.0,聚划算,57.0,2.8,"['团购', '购物']",27.55
680,70.0,180000.0,1119.0,SketchBook Pro for Tablets,46.0,4.6,"['autodesk', '绘图', '画图', '制图', '图像铃音']",11.45
681,59.0,180000.0,188.0,酷音铃声-铃声大全,31.0,3.6,"['音乐', '铃声']",19.13
682,101.0,180000.0,1073.0,搜索重复文件,46.0,4.4,['文件管理'],1.97
683,457.0,180000.0,797.0,Solo桌面,229.0,3.9,"['启动器', 'launcher', '桌面']",9.37
684,2928.0,180000.0,9964.0,上帝模式,554.0,4.2,[],1.01
685,717.0,180000.0,2754.0,老子搜书,737.0,4.5,"['阅读', '小说', '网文']",8.42
686,307.0,180000.0,677.0,PlayStation App,94.0,4.4,"['家用机', '娱乐系统', 'PlayStation', 'PS4']",23.65
687,613.0,180000.0,4166.0,Mi Kit,275.0,4.6,"['Xposed模块', 'miui', 'MiKit', '去广告', 'hosts']",1.02
688,374.0,180000.0,2515.0,Tapet,369.0,4.5,['壁纸'],9.66
689,203.0,180000.0,863.0,CIBN微视听,165.0,3.8,"['电影', '视频']",30.04
690,202.0,170000.0,448.0,脉脉,196.0,2.4,"['人脉', '关系', '找工作']",34.46
691,82.0,170000.0,487.0,拉勾招聘,37.0,3.2,"['招聘', '求职', '互联网', '找工作']",26.7
692,185.0,180000.0,933.0,WiFi路由管家,107.0,3.3,"['路由', '网络配置', '蹭网']",23.2
693,198.0,180000.0,333.0,Opera Mobile Classic,82.0,4.5,['浏览器'],8.49
694,1404.0,180000.0,3709.0,简悬浮,548.0,4.7,"['悬浮', '浮动', '手势', '侧边栏']",0.8839453125
695,55.0,180000.0,83.0,光大银行手机银行,20.0,3.3,['银行'],29.38
696,521.0,180000.0,293.0,百度知道,906.0,2.0,"['知道', '百度', 'baidu']",33.4
697,62.0,180000.0,148.0,车轮查违章-违章查询,44.0,3.9,['违章'],28.18
698,85.0,180000.0,71.0,英雄联盟LOL掌游宝,130.0,2.8,"['游戏辅助', '游戏资讯', 'LOL', '英雄联盟']",35.08
699,77.0,170000.0,160.0,链家一二手房租房新房,36.0,3.2,"['买房', '卖房', '不动产', '中介']",55.01
700,1583.0,170000.0,5865.0,一言,399.0,4.7,"['桌面部件', '格言', '文艺']",1.7
701,203.0,170000.0,492.0,联想超级相机,65.0,3.2,"['拍照', '联想', 'lenovo']",32.48
702,455.0,170000.0,990.0,淘宝全球,479.0,2.5,"['淘宝', '国际', '商品', '电商']",33.03
703,597.0,170000.0,5030.0,Pelmix图标包,280.0,4.7,"['图标包', 'pixel', '主题美化', '酷友作品']",7.95
704,514.0,170000.0,3051.0,落网,363.0,4.3,"['音乐电台', '小众', '文艺']",14.44
705,308.0,170000.0,182.0,乐安全,137.0,2.8,"['联想', '安全', 'lenovo']",12.68
706,57.0,170000.0,358.0,春雨医生,72.0,3.9,"['保健', '医疗']",21.74
707,481.0,170000.0,5198.0,MyAndroidTools增强模块:MyAndroidToolsXposed,185.0,4.6,"['xposed', '写轮眼', '自启']",1.07
708,109.0,170000.0,1091.0,堆糖,120.0,3.9,"['分享', '瀑布流']",21.92
709,286.0,170000.0,131.0,点点虫,354.0,1.9,"['聊天', '微信', '跨平台']",23.13
710,921.0,170000.0,7347.0,QKADM,243.0,4.5,"['下载', 'ADM']",1.73
711,309.0,170000.0,1563.0,阿里小号,246.0,2.4,"['副号', '亲心小号']",9.62
712,15.0,170000.0,51.0,拉手团购美食购物酒店电影票婚纱照,10.0,3.4,"['团购', '购物']",14.26
713,208.0,170000.0,2099.0,MONO,219.0,4.1,"['新闻', '资讯', '阅读']",29.94
714,59.0,170000.0,193.0,折800-独家折扣优惠买,23.0,3.5,"['折扣', '优惠', '购物']",27.21
715,396.0,170000.0,241.0,Q立方桌面,308.0,3.1,['launcher'],6.43
716,1291.0,170000.0,3565.0,冷桌面,442.0,4.0,"['桌面', '启动器', 'launcher', 'aosp', '冻结']",1.02
717,192.0,170000.0,291.0,有料,134.0,3.4,"['短视频', '迅雷']",35.24
718,108.0,170000.0,512.0,nice,150.0,2.5,"['社区', '图片', '交流', '逼格']",20.59
719,200.0,170000.0,1638.0,睡眠小镇SleepTown,43.0,4.7,"['睡眠', '养成', '培养']",35.84
720,45.0,160000.0,243.0,好豆,27.0,3.9,"['菜谱', '厨房', '美食']",51.57
721,41.0,160000.0,99.0,酷狗铃声,28.0,3.3,"['铃声', '图像铃音']",18.46
722,139.0,160000.0,2981.0,500px摄影分享,113.0,4.5,"['图片', '照片', '图像铃音']",13.95
723,309.0,170000.0,1552.0,轻之文库 - 旧版,260.0,4.5,"['轻小说', '动漫', '二次元', '阅读器', '宅']",2.84
724,222.0,170000.0,1572.0,半次元,291.0,3.2,"['ACG', '同人']",18.99
725,506.0,170000.0,2581.0,CPU监控:CPU Monitor,746.0,4.7,['监控'],1.54
726,755.0,170000.0,4653.0,GIF字幕菌 - 制作好玩的GIF,300.0,4.7,[],3.3
727,81.0,170000.0,824.0,扇贝听力,155.0,4.4,"['听力', '英语', '外语']",53.54
728,207.0,170000.0,2274.0,向日葵远程控制,186.0,4.0,"['远程桌面', '远程控制', '网管', '远程协助', '手机控制电脑', '远程控制手机', 'teamviewer']",29.05
729,116.0,170000.0,681.0,惠惠购物助手,105.0,3.6,"['网易', '导购', '优惠', '163']",12.95
730,4901.0,160000.0,3359.0,墨墨背单词,2201.0,4.7,"['英语', '单词', '记忆', '词汇', '默默背单词']",68.02
731,172.0,160000.0,422.0,NIKE+ Running 国际版,62.0,3.8,"['跑步', '运动', '健身']",62.73
732,121.0,160000.0,1190.0,英语流利说,112.0,3.4,"['英语', '外语', '语言', '口语']",46.32
733,728.0,160000.0,1031.0,索爱桌面:Xperia Home,215.0,4.3,"['launcher', '索爱', 'Xperia']",5.73
734,88.0,160000.0,143.0,蘑菇街,49.0,3.0,"['电商', '导购']",42.61
735,6132.0,160000.0,1922.0,镧·Cpu跑分,416.0,4.4,"['跑分', '评测', 'CPU']",0.742841796875
736,28.0,160000.0,510.0,PIP Camera,45.0,3.6,"['画中画', '效果', '叠加']",45.57
737,286.0,160000.0,231.0,百度新闻,914.0,1.9,['新闻'],26.44
738,19.0,160000.0,163.0,BeautyPlus,17.0,3.9,"['拍照', '摄影', '美颜', '滤镜']",61.81
739,269.0,160000.0,266.0,交通银行,104.0,2.1,"['银行', '交行']",99.81
740,86.0,160000.0,130.0,百度输入法 for pad,476.0,1.8,"['pad', '平板', '输入法', '百度']",4.0
741,133.0,160000.0,1053.0,人人影音,90.0,2.5,"['视频', '电影']",10.58
742,61.0,160000.0,940.0,Booking全球酒店预订,42.0,4.5,"['酒店', '住宿']",48.13
743,184.0,160000.0,1317.0,得到,129.0,3.3,"['罗辑思维', '知识']",45.63
744,233.0,160000.0,261.0,搜狗号码通,100.0,3.2,"['来电过滤', '搜狗', '录音来点']",19.0
745,191.0,160000.0,526.0,极路由,134.0,2.6,['路由器'],8.38
746,139.0,160000.0,405.0,战网手机安全令国际版,54.0,4.5,"['加密', '账号保护', '安全', 'Blizzard', '暴雪']",10.46
747,63.0,160000.0,142.0,万年历,23.0,3.6,"['万年历', '日历']",3.92
748,136.0,160000.0,629.0,遥控精灵play版,89.0,4.3,"['遥控器', '红外']",30.08
749,159.0,160000.0,260.0,MYOTee脸萌（拼出你的卡通头像）,82.0,2.3,"['卡通', '形象']",19.46
750,1382.0,160000.0,1463.0,知米背单词,357.0,4.4,"['记忆', '背诵', '背单词', '外语']",39.62
751,69.0,160000.0,275.0,水印相机,25.0,3.2,['拍照'],16.53
752,202.0,160000.0,378.0,邮储银行,91.0,2.4,"['邮政储蓄', '银行']",44.17
753,255.0,160000.0,465.0,网易漫画,254.0,3.5,"['漫画', '原创', '二次元']",18.9
754,70.0,160000.0,259.0,东方财富,36.0,3.8,['股票'],60.07
755,99.0,160000.0,382.0,Peel万能遥控器,68.0,3.7,"['遥控器', '红外线', '控制', '家电']",31.23
756,237.0,160000.0,632.0,联想日历,303.0,3.6,"['日历', '农历', '日程', '提醒']",15.37
757,699.0,160000.0,2501.0,番茄土豆,202.0,4.5,"['效率', 'GTD', '番茄工作法', '时间管理', '任务管理']",10.36
758,118.0,160000.0,332.0,有妖气漫画,90.0,3.9,"['漫画', '动漫']",17.11
759,158.0,160000.0,1546.0,应用备份和还原,77.0,4.5,"['应用', '备份', '还原', 'backup', 'restore', '安装', '卸载', '传输', '网盘', '清理', '分享']",6.08
760,162.0,150000.0,110.0,乐视体育,337.0,1.9,"['体育', '篮球', '球赛']",35.47
761,215.0,150000.0,930.0,韩剧TV,334.0,4.4,"['韩剧', '电视剧']",25.0
762,542.0,150000.0,5450.0,何时,422.0,4.7,"['倒数日', '日期', '日历', '酷友作品']",1.82
763,1136.0,150000.0,4486.0,抬手唤醒 - 解锁一气呵成,254.0,4.0,"['手势', '唤醒', '亮屏']",1.58
764,1381.0,150000.0,6134.0,微信学英语,200.0,4.7,"['xposed', '微信', '学习', '英语']",1.3
765,736.0,150000.0,4803.0,指纹支付,197.0,4.7,['xposed'],1.81
766,54.0,150000.0,528.0,穷游,33.0,3.5,"['旅行', '旅游']",41.89
767,248.0,150000.0,312.0,流量银行,182.0,1.9,"['流量', '联通']",21.97
768,408.0,160000.0,2226.0,一加5刷机盒子,183.0,4.8,[],35.38
769,175.0,150000.0,1858.0,图解电影,158.0,4.0,['电影'],18.24
770,66.0,150000.0,137.0,同程旅游-特价门票.旅行机票.酒店,25.0,3.2,['旅游'],61.6
771,117.0,150000.0,1033.0,用药助手,105.0,3.7,"['健康', '保健', '药品', '医疗']",62.03
772,174.0,150000.0,548.0,游民星空,159.0,2.6,"['游戏', '国内', '整合']",12.33
773,1061.0,150000.0,9288.0,完事儿,687.0,4.7,"['提醒', '记事', '日程', 'todo', '记录', '习惯养成', '番茄', '效率']",4.35
774,435.0,150000.0,2644.0,锤子图标,130.0,4.1,"['图标', '酷友作品', '锤子']",38.19
775,1302.0,150000.0,5163.0,馒头地球,552.0,4.7,"['壁纸', '酷友作品', '馒头地球', '馒头', '地球']",9.75
776,127.0,150000.0,193.0,老虎宝典,68.0,4.1,"['导航', 'gps', '出行', '地图导航']",4.39
777,621.0,150000.0,728.0,斐讯路由,46.0,3.1,['路由'],59.11
778,664.0,150000.0,4833.0,番茄ToDo,476.0,4.7,"['番茄', '效率', '专注', '时间管理']",14.96
779,164.0,150000.0,294.0,乐动力,114.0,3.8,"['健身', '计步器']",52.11
780,204.0,150000.0,299.0,懒人天气,172.0,4.1,['天气'],5.7
781,577.0,150000.0,1088.0,HERE WeGo,366.0,4.0,"['Nokia', 'map', '地图']",44.21
782,208.0,150000.0,890.0,果壳精选,123.0,3.3,['科技'],5.26
783,459.0,150000.0,274.0,微视,269.0,2.0,"['视频', '交友']",53.74
784,35.0,150000.0,266.0,网上厨房-美食菜谱,18.0,3.6,"['厨房', '烹饪', '美食', '菜谱', '食谱']",31.61
785,76.0,150000.0,318.0,FxCamera特效相机,30.0,4.3,"['相机', '拍照', '照相']",24.65
786,218.0,150000.0,1700.0,Polaris Office + PDF,162.0,4.2,"['office', '文档', '北极星']",54.84
787,422.0,150000.0,4241.0,Autodesk SketchBook,169.0,4.7,"['绘图', '专业', '制作']",77.43
788,813.0,150000.0,3815.0,悟空加速,109.0,4.7,['xposed'],2.93
789,400.0,150000.0,2150.0,MoboPlayer,103.0,4.3,"['在线视频', '视频播放器']",26.75
790,963.0,140000.0,353.0,今日头条极速版,88.0,2.7,['新闻'],5.19
791,374.0,140000.0,4251.0,Neets,511.0,4.2,[],34.07
792,308.0,140000.0,757.0,来电Lightalk,193.0,3.2,"['网络电话', 'voip']",12.49
793,216.0,140000.0,513.0,呱呱漫画,341.0,2.2,"['漫画', '阅读器', '二次元', '宅腐']",3.53
794,53.0,150000.0,147.0,51万年历,59.0,2.7,"['日历', '黄历', '运程', '提醒']",19.86
795,467.0,150000.0,2759.0,WiFi密码,174.0,4.6,"['wifi', '密码', 'root']",1.55
796,96.0,150000.0,88.0,聚美优品-时尚特卖商城,136.0,1.9,"['电商', '化妆品', '购物']",81.48
797,1041.0,150000.0,1493.0,Apple Music,714.0,2.9,"['音乐', '苹果']",41.88
798,3285.0,150000.0,3212.0,极速浏览器,979.0,4.6,['浏览器'],11.97
799,163.0,140000.0,427.0,悦跑圈,80.0,3.4,"['体育', '锻炼', '健身', '跑步']",55.59
800,1615.0,140000.0,4663.0,滑稽图标包,618.0,4.6,"['滑稽', '图标包', '主题', '酷友作品', '壁纸']",8.76
801,201.0,140000.0,991.0,海词词典,364.0,4.6,"['词典', '辞典', '翻译']",23.17
802,100.0,140000.0,156.0,滴滴车主,43.0,2.9,"['打车', '专车', '司机']",58.8
803,487.0,140000.0,468.0,APUS,288.0,2.8,['launcher'],8.65
804,2425.0,140000.0,5165.0,强制打盹,390.0,4.7,"['省电', '打盹', 'doze', 'DOZE', '电池', '优化', None]",0.9755078125
805,372.0,140000.0,1163.0,讯飞输入法国际版,229.0,4.2,"['输入法', '语音', '翻译', '手写']",16.96
806,200.0,140000.0,1320.0,无他相机,118.0,4.5,[],41.39
807,60.0,140000.0,267.0,太平洋电脑网,43.0,3.2,"['太平洋', '电脑', 'pc']",16.09
808,307.0,140000.0,1811.0,奇妙清单,228.0,4.5,"['GTD', '任务管理']",16.18
809,393.0,140000.0,5627.0,超级计算器,343.0,4.5,"['计算器', '有道', '网易', '数学']",10.82
810,191.0,140000.0,331.0,百度阅读,474.0,2.1,"['阅读器', '读书']",30.3
811,335.0,140000.0,652.0,微众银行,280.0,3.1,"['银行', '互联网金融', '腾讯']",42.36
812,97.0,140000.0,212.0,生活日历,57.0,3.5,['日历'],8.82
813,49.0,140000.0,69.0,多玩饭盒,261.0,2.8,"['工具', 'lol', '多玩', '游戏', '辅助工具', '游戏助手', '盒子', '游戏辅助', '社交', '资讯']",48.35
814,1938.0,140000.0,6232.0,边缘任务（手势切换悬浮工具栏）,593.0,4.8,[],3.06
815,210.0,140000.0,1594.0,讯飞语记,103.0,4.3,"['记录', '便捷生活', '讯飞语音']",19.89
816,466.0,140000.0,459.0,绿茶浏览器,312.0,3.2,['浏览器'],33.23
817,241.0,140000.0,1230.0,轻文轻小说,192.0,4.1,"['轻小说', '阅读', '电子书']",27.42
818,776.0,140000.0,5009.0,靓晒,433.0,4.6,"['MD', '图标', '酷友作品']",5.32
819,92.0,140000.0,185.0,凤凰视频,58.0,3.0,"['视频', '电视']",19.03
820,73.0,140000.0,138.0,易到,21.0,3.4,"['租车', '叫车', '打车']",20.95
821,359.0,140000.0,594.0,LBE加速大师,275.0,3.4,['安全防护'],4.15
822,175.0,140000.0,235.0,花粉俱乐部,190.0,2.5,"['华为', '设备', '爱好者']",11.5
823,126.0,140000.0,431.0,YohoBuy有货,131.0,2.3,"['潮流', '品牌', '电商']",59.05
824,57.0,140000.0,100.0,娱票儿,58.0,2.6,"['qq电影票', '电影', '腾讯']",21.51
825,1543.0,140000.0,9418.0,MXFQ(TIM|QQ窗口聊天),128.0,4.0,"['xposed', '悬浮窗聊天']",3.57
826,312.0,140000.0,942.0,氢相机,100.0,3.6,"['拍照', '相机', '摄像', '摄影']",2.56
827,110.0,140000.0,79.0,百度浏览器国际版:Baidu Browser,509.0,1.8,"['百度', '浏览器', '上网', '国际']",4.66
828,352.0,140000.0,326.0,Uber优步中国,125.0,1.9,"['打车', '滴滴', '共享经济']",13.7
829,282.0,140000.0,3003.0,倒数日,160.0,4.5,"['日期', '记录', '倒数']",11.65
830,622.0,130000.0,2635.0,强力清理,2139.0,4.7,"['清理加速', '内存']",1.47
831,836.0,140000.0,2608.0,Microsoft Edge,226.0,4.3,"['浏览器', '网页', '微软']",69.93
832,287.0,140000.0,200.0,掌上穿越火线,210.0,2.3,"['CF', '游戏辅助', '游戏资料']",46.11
833,127.0,140000.0,299.0,凯立德导航,59.0,3.9,"['导航', 'gps', '地图导航']",31.94
834,30.0,140000.0,89.0,HTC 时钟,22.0,4.1,"['HTC', '时钟', '秒表', '定时', '闹钟', '世界']",4.78
835,70.0,140000.0,83.0,Xperia乐享汇:Xperia™ LOUNGE,236.0,4.1,"['索尼', 'sony', 'Xperia']",21.43
836,58.0,140000.0,387.0,ES任务管理器,53.0,4.0,"['亿思创世', '进程', '内存', '清理优化']",3.18
837,97.0,140000.0,584.0,Socialife,89.0,4.4,"['索尼', 'rss', 'feed']",7.85
838,33.0,140000.0,213.0,CAJ云阅读,27.0,3.0,"['文献', 'CAJ', '期刊', '论文', '知网']",32.35
839,147.0,130000.0,809.0,录屏大师,107.0,3.2,"['屏幕', '录制']",18.33
840,148.0,130000.0,1885.0,极简汇率,332.0,4.7,['汇率'],8.86
841,222.0,130000.0,391.0,京东阅读,102.0,3.1,"['图书', '阅读器']",31.36
842,74.0,130000.0,888.0,随身乐队,69.0,4.4,"['音乐', '制作', '弹奏', '创作', '完美钢琴']",63.95
