,_id,comment,download,follow,name,num_score,score,tags,volume
3480,5c26d8aab031602c92eaad4e,5,5185,308,PINS,5,4.1,[],9.50M
3481,5c26d8abb031602c92eaad4f,14,5190,19,快兔出行,3,3.8,"['公共自行车', '共享单车', '单车', '城市自行车']",16.14M
3482,5c26d8adb031602c92eaad50,36,5191,260,手机号定位,7,3.6,"['手机号定位', '找人', '防丢定位', '儿童定位', '老人定位', '手机定位']",31.47M
3483,5c26d8aeb031602c92eaad51,103,5198,416,腾讯云叮当,49,3.2,"['智能助手', 'AI']",16.73M
3484,5c26d8afb031602c92eaad52,76,5205,490,书橱,19,4.3,"['图书', '工具', '统计', '记录', '书籍', '豆瓣图书']",2.83M
3485,5c26d8b1b031602c92eaad53,155,5208,120,中国搜索,202,3.0,"['搜索', '新闻']",23.81M
3486,5c26d8b1b031602c92eaad54,5,5208,73,GoVR Player,6,3.7,"['播放器', 'VR视频']",11.82M
3487,5c26d8b3b031602c92eaad55,49,5211,344,西米主题美化,11,3.8,[],12.36M
3488,5c26d8b4b031602c92eaad56,25,5225,269,单向历,6,4.3,"['日历', '黄历', '文艺']",45.82M
3489,5c26d8b5b031602c92eaad57,36,5225,323,通知LED管理,4,4.3,['通知'],2.77M
3490,5c26d8b8b031602c92eaad58,30,5154,154,应用管理,17,4.0,"['安装包', '备份']",446.09K
3491,5c26d8b8b031602c92eaad59,26,5155,132,香蕉打卡,13,4.2,"['计步', '锻炼', '步数', '跑步', '健身', '环游世界']",27.29M
3492,5c26d8b9b031602c92eaad5a,23,5159,20,东方时尚,2,3.7,['驾考'],78.76M
3493,5c26d8bbb031602c92eaad5b,35,5161,84,小小优酷,6,3.7,"['儿童', '幼教', '幼儿']",32.44M
3494,5c26d8bcb031602c92eaad5c,30,5163,99,360换机助手,6,3.7,"['系统', '换机·备份']",4.67M
3495,5c26d8bdb031602c92eaad5d,22,5169,22,中燃慧生活,12,3.3,"['燃气', '国字号']",19.83M
3496,5c26d8beb031602c92eaad5e,33,5175,85,补刀小视频,3,3.8,['短视频'],4.34M
3497,5c26d8bfb031602c92eaad5f,90,5179,774,人体穴位图解,12,4.1,"['人体穴位', '穴位图解', '经络图解']",5.82M
3498,5c26d8c0b031602c92eaad60,23,5182,294,Solar Walk 2 Free,7,4.0,"['天文', '宇宙']",24.15M
3499,5c26d8c3b031602c92eaad61,149,5153,257,.finish（测试性能小软件，看你手机能不能完美撑过）,19,3.4,[],6.87K
3500,5c26d8c4b031602c92eaad62,74,5127,848,宫殿笔记,20,4.3,"['记忆宫殿', '笔记', '记事本', '笔记本', '记忆法', '宫殿', '背诵', '学习']",62.84M
3501,5c26d8c5b031602c92eaad63,78,5129,350,短信夹,51,4.4,['短信'],7.10M
3502,5c26d8c7b031602c92eaad64,79,5132,695,伴你左右,7,3.9,"['情侣', '恋人', '夫妻', '定位', '位置信息', '内涵', '内涵段子']",5.41M
3503,5c26d8c8b031602c92eaad65,33,5136,488,Enlightened代码编辑器,4,4.3,[],1.34M
3504,5c26d8c9b031602c92eaad66,16,5141,119,大象中医,12,3.5,"['中医', '用药', '医疗']",10.37M
3505,5c26d8cab031602c92eaad67,71,5144,232,Vainglory Go - 1.5.0全新设计,34,4.6,[],3.69M
3506,5c26d8cbb031602c92eaad68,22,5148,232,sqlite编辑器,5,3.8,"['数据库', '程序员']",744.93K
3507,5c26d8cdb031602c92eaad69,55,5150,31,新浪有借,3,4.0,"['贷款', '借款', '借钱', '小额贷款', '小额借款', '分期贷款', '钱包', '手机贷款', '快速贷款', '信用贷款', '信用卡贷款', '快速借款', '贷款软件', '贷款app', '借呗', '网贷', '记账', '微粒贷', '分期', '信用卡']",15.64M
3508,5c26d8cfb031602c92eaad6a,29,5099,163,PW品玩,11,4.0,[],23.51M
3509,5c26d8d0b031602c92eaad6b,25,5109,110,设备信息,5,4.2,[],2.83M
3510,5c26d8d2b031602c92eaad6c,89,5059,561,手机鼠标,12,4.4,"['虚拟按键', '点击', '手机鼠标', 'back', 'home', '锁屏']",1.25M
3511,5c26d8d3b031602c92eaad6d,76,5060,360,"AI助手-你的实用人工智能助手(图像识别,自然语言识别)",17,4.3,[],6.08M
3512,5c26d8d4b031602c92eaad6e,11,5067,27,葡萄生活,21,3.5,"['生活实用工具', '生活服务', '社区o2o', '美食', '酒店', '住宿', '洗车', '票务', '便捷生活', '餐厅', '快递查询']",11.26M
3513,5c26d8d5b031602c92eaad6f,17,5068,234,塔塔英语电台,16,4.4,"['英语电台', 'FM', 'BBC', 'VOA']",26.32M
3514,5c26d8d6b031602c92eaad70,67,5074,188,H2OS一加相机官方版,7,4.1,[],10.49M
3515,5c26d8d7b031602c92eaad71,111,5087,794,QQ通知增强-支持wear os消息提示,29,4.6,[],966.91K
3516,5c26d8d8b031602c92eaad72,29,5091,278,WPS文档,11,4.0,[],1.48M
3517,5c26d8d9b031602c92eaad73,136,5092,631,飞鱼相册,43,4.5,[],2.27M
3518,5c26d8dab031602c92eaad74,39,5099,277,必修,11,4.2,"['问答', '电脑报', 'IT', '新闻', None]",39.54M
3519,5c26d8dcb031602c92eaad75,19,5057,17,广州农商银行,10,3.6,"['银行', '电子银行', '广州农商银行']",32.56M
3520,5c26d8deb031602c92eaad76,6,5022,34,Clean Foggy,3,3.8,"['Xperia主题', 'sony', '索尼']",3.66M
3521,5c26d8dfb031602c92eaad77,71,5025,888,RTFI-悬浮窗口待办事项提醒,30,4.5,"['悬浮窗', '待办事项', '实用', '工具']",6.89M
3522,5c26d8e0b031602c92eaad78,17,5029,86,酷狗识曲,7,4.1,"['音乐', '识别']",10.17M
3523,5c26d8e2b031602c92eaad79,12,5030,13,翼健康,6,3.4,"['电信', '医生', '预约', '挂号', '资讯']",24.72M
3524,5c26d8e3b031602c92eaad7a,88,5044,690,yOvOy 动漫桌布,10,4.2,"['动态壁纸', '桌面']",8.22M
3525,5c26d8e4b031602c92eaad7b,56,5045,179,拉姆-Xperia主题,20,4.2,"['Xperia主题', '索尼', '酷友作品']",1.54M
3526,5c26d8e5b031602c92eaad7c,51,5046,214,全国12315互联网平台,20,3.4,"['投诉', '举报']",7.97M
3527,5c26d8e7b031602c92eaad7d,13,5057,72,XPERIA™ Circle Vanganza Theme,7,4.4,"['Xperia主题', 'sony', '索尼']",2.09M
3528,5c26d8e9b031602c92eaad7e,91,5008,245,话唠图标(圆形版),27,4.6,['图标'],12.25M
3529,5c26d8eab031602c92eaad7f,16,5013,318,Glim图标包lite,1,4.0,['图标包'],32.36M
3530,5c26d8ecb031602c92eaad80,47,4977,164,xperia尼尔机械纪元主题,6,4.1,['xperia主题'],14.97M
3531,5c26d8edb031602c92eaad81,18,4985,224,现代汉语词典,14,4.2,"['汉语词典', '汉语', '语法', '字典', '词典', '辞典', '英语', '成语', '故事', '成语故事', '新华字典', '写作', '考试']",26.36M
3532,5c26d8eeb031602c92eaad82,47,4989,251,Bing每日一图,16,4.2,"['bing', '壁纸', '桌面']",1.44M
3533,5c26d8efb031602c92eaad83,61,4990,329,A屏福利-全黑背景,6,4.3,['歌词背景'],74.02K
3534,5c26d8f1b031602c92eaad84,54,4993,267,同步控制所有音量,21,4.5,['一键静音、同步控制所有音量、控制音量、调节音量'],596.26K
3535,5c26d8f2b031602c92eaad85,20,4993,298,文字识别,68,4.5,['工具'],6.35M
3536,5c26d8f3b031602c92eaad86,86,4994,236,酷安日图 for Muzei,39,4.5,"['图片', '壁纸', 'Muzei']",60.33K
3537,5c26d8f5b031602c92eaad87,12,5006,193,ARTAND,10,4.0,"['艺术', '交易', '绘画', '原创', '社区']",20.19M
3538,5c26d8f7b031602c92eaad88,44,4969,881,吾印,13,4.5,['水印'],25.38M
3539,5c26d8f8b031602c92eaad89,6,4977,13,芒果旅游,5,3.8,"['旅游', '酒店', '住宿', '机票', '综合旅游服务', '国内游', '城市', '出境游', '旅游出行', '景点', '旅游线路', '周末游', '周边游', '酒店']",13.42M
3540,5c26d8f9b031602c92eaad8a,29,4918,164,GACHA,64,3.4,"['ACG', '二次元', '创作', '社区']",12.79M
3541,5c26d8fbb031602c92eaad8b,49,4918,529,Spring,19,4.4,"['Spring', '电影', '搜索']",6.79M
3542,5c26d8fcb031602c92eaad8c,14,4922,100,扩列,7,3.8,"['扩列表', '扩关系', '深交', 'cqy', '扩cp', '扩同好']",33.03M
3543,5c26d8fdb031602c92eaad8d,67,4930,248,微冷,20,3.9,"['冻结', '酷友作品']",0.01M
3544,5c26d8feb031602c92eaad8e,156,4933,361,小美语音助手,53,4.8,[],8.91M
3545,5c26d8ffb031602c92eaad8f,23,4946,40,爱奇艺TV版,5,3.7,"['电视', '电视盒子']",29.28M
3546,5c26d901b031602c92eaad90,40,4947,49,汇丰银行,6,3.7,['银行'],53.11M
3547,5c26d902b031602c92eaad91,22,4949,172,造物,33,3.5,"['diy', 'T恤', '定制', '个性定制']",29.73M
3548,5c26d903b031602c92eaad92,58,4966,207,掌上300英雄,8,3.8,"['掌上300英雄', '300英雄', '300英雄盒子', '300英雄助手']",5.00M
3549,5c26d905b031602c92eaad93,129,4968,42,百度卫士Air版,1214,1.8,"['安全防护', '百度', '清理']",5.62M
3550,5c26d907b031602c92eaad94,18,4858,43,马拉马拉,6,3.9,['马拉松'],59.11M
3551,5c26d909b031602c92eaad95,9,4861,119,Inkspace,8,4.4,"['效率', '转化', '纸张', '保护壳']",37.84M
3552,5c26d90ab031602c92eaad96,22,4862,112,Xperia Theme SONY LOGO White,11,4.3,['XPERIA主题'],1.18M
3553,5c26d90bb031602c92eaad97,1,4872,26,萌宝儿歌大全,2,4.2,"['小学堂', '大百科', '儿童教育']",9.82M
3554,5c26d90db031602c92eaad98,39,4873,133,那年,20,3.7,"['电台', '文艺', '小清新', '社区']",12.61M
3555,5c26d90eb031602c92eaad99,19,4883,169,VR工具箱,3,3.8,"['VR视频', 'VR资源']",2.79M
3556,5c26d90fb031602c92eaad9a,103,4887,506,四六级准考证号找回（已失效）,27,4.8,['准考证'],0.99M
3557,5c26d910b031602c92eaad9b,38,4890,61,闲贝,16,3.3,"['二手', '闲置', '电商']",26.66M
3558,5c26d913b031602c92eaad9c,41,4857,74,华视出行,19,3.3,"['公交车', 'WiFi']",22.74M
3559,5c26d914b031602c92eaad9d,68,4857,655,微集 - 留下你想看的,44,4.6,[],1.33M
3560,5c26d916b031602c92eaad9e,18,4795,373,英语听书,10,4.3,"['英语', '英文', '听力', '英语阅读']",25.68M
3561,5c26d917b031602c92eaad9f,56,4795,107,ColorOS2.1护眼模式,8,4.4,"['护眼', 'ColorOS', 'Xposed']",10.13K
3562,5c26d918b031602c92eaada0,79,4795,882,Ctrl + —— 给手机装上Ctrl键,15,4.2,[],3.37M
3563,5c26d919b031602c92eaada1,33,4823,535,结构大师,15,4.4,"['结构力学', '计算']",28.22M
3564,5c26d91bb031602c92eaada2,9,4829,31,快看小说,16,3.5,['小说'],10.05M
3565,5c26d91cb031602c92eaada3,7,4831,18,火兔搞怪相机,3,3.9,"['恶搞', '拍照']",8.23M
3566,5c26d91db031602c92eaada4,48,4832,83,企鹅MV,65,2.9,"['视频', 'MV', '音乐']",12.18M
3567,5c26d91eb031602c92eaada5,149,4834,316,Android N 抓猫彩蛋,21,4.2,[],37.27K
3568,5c26d91fb031602c92eaada6,9,4850,9,宝宝学蔬菜,2,3.7,"['儿童', '学前教育', '小朋友', '幼儿', '育儿', '启蒙教育']",52.32M
3569,5c26d920b031602c92eaada7,22,4851,71,起床20分,109,3.2,"['闹钟', '电台', '音乐', '新闻']",13.28M
3570,5c26d923b031602c92eaada8,11,4752,48,时光网专业版,7,3.5,"['电影', '票房', '数据']",19.80M
3571,5c26d924b031602c92eaada9,14,4764,263,质感记录MatLog,15,4.4,"['日志', '查看', '质感设计']",1.88M
3572,5c26d925b031602c92eaadaa,17,4764,4,温州银行,3,4.1,"['银行', '转账汇款']",26.34M
3573,5c26d926b031602c92eaadab,62,4765,410,悬浮辅助,21,4.5,['手势'],3.96M
3574,5c26d927b031602c92eaadac,81,4767,863,时光猫,18,4.4,[],31.84M
3575,5c26d929b031602c92eaadad,26,4772,156,21克老人桌面,10,4.0,"['桌面', '老人', '老人模式', 'launcher']",18.72M
3576,5c26d92ab031602c92eaadae,5,4773,63,口袋心理测试,12,3.5,['壹心理'],5.65M
3577,5c26d92bb031602c92eaadaf,34,4778,164,未闻花名colorful-Xperia主题,22,4.6,"['Xperia主题', '索尼', '酷友作品']",10.39M
3578,5c26d92cb031602c92eaadb0,15,4782,83,海豚动态壁纸,3,3.9,"['动态壁纸', '壁纸']",20.95M
3579,5c26d92eb031602c92eaadb1,9,4790,84,美家,10,3.6,"['装修', '建材', '高品质生活', '家居', '美家']",13.09M
3580,5c26d930b031602c92eaadb2,23,4732,74,牙牌占卜,44,3.2,"['算命', '运势', '星座']",12.87M
3581,5c26d931b031602c92eaadb3,14,4733,83,快速应用切换:Air App Switcher,14,4.0,"['应用', '切换']",2.10M
3582,5c26d933b031602c92eaadb4,114,4742,423,轻计算器,28,4.6,"['计算器', '计算']",1.58M
3583,5c26d933b031602c92eaadb5,22,4743,95,兰朵儿,17,4.5,[],4.83M
3584,5c26d935b031602c92eaadb6,47,4744,489,Material Tools,8,4.1,"['小工具', '生活', '社交', '质感设计', '聊天机器人', '电池管理', 'wifi密码查看', '二维码识别']",753.90K
3585,5c26d936b031602c92eaadb7,83,4746,324,智能镜头,11,4.2,"['扫描', '图片识别', 'AI', None]",17.14M
3586,5c26d937b031602c92eaadb8,38,4749,146,Chance,23,3.4,"['社交网络', '聊天', '即时通讯', '通信聊天', '私密', '社交', '附近', '交友']",25.34M
3587,5c26d938b031602c92eaadb9,110,4749,685,墨者写作—全民写作助手,70,4.5,[],11.68M
3588,5c26d939b031602c92eaadba,51,4751,209,Jandan,19,4.2,"['煎蛋', 'jandan']",1.27M
3589,5c26d93cb031602c92eaadbb,28,4731,224,泡单词,13,3.9,"['单词', '英语', '背单词']",16.22M
3590,5c26d93db031602c92eaadbc,21,4712,45,足球控,16,4.1,"['体育', '足球', '比赛', '赛事']",14.27M
3591,5c26d93eb031602c92eaadbd,67,4712,466,MAT助手,30,4.8,[],1.68M
3592,5c26d940b031602c92eaadbe,118,4715,573,拼图锁,29,4.7,"['锁屏', '拼图']",142.37K
3593,5c26d941b031602c92eaadbf,37,4723,1103,media Re.Scan,23,4.8,[],1.38M
3594,5c26d942b031602c92eaadc0,25,4726,71,Lovefit,15,4.1,"['运动', '健身', '健康']",15.97M
3595,5c26d943b031602c92eaadc1,14,4729,135,图简,6,3.9,"['图片处理', '抠图', '合成']",17.60M
3596,5c26d944b031602c92eaadc2,27,4729,182,翻译输入法,8,3.7,"['输入法', '打字']",7.86M
3597,5c26d945b031602c92eaadc3,13,4730,158,天下游免费版,2,3.7,[],11.91M
3598,5c26d948b031602c92eaadc4,44,4705,111,计算器,8,4.3,['计算器'],2.13M
3599,5c26d949b031602c92eaadc5,29,4710,100,兔子骑行,14,4.1,"['骑行', '骑车']",33.09M
3600,5c26d94bb031602c92eaadc6,37,4665,525,神奇OCR-免费图像识别,11,4.2,[],2.66M
3601,5c26d94cb031602c92eaadc7,21,4667,108,有意思吧,30,4.4,"['官方', '文章', '评论']",3.67M
3602,5c26d94cb031602c92eaadc8,155,4672,589,全部变成滑稽,10,4.2,['xposed'],167.76K
3603,5c26d94eb031602c92eaadc9,23,4673,192,必应壁纸:Bing Image Today,15,4.4,"['壁纸', '必应', '酷友作品']",167.90K
3604,5c26d94fb031602c92eaadca,15,4679,158,卷狗,8,4.4,"['内部券', '内部优惠券', '隐藏优惠券', '淘宝优惠券', '天猫优惠券', '内部卷', '内部优惠卷', '隐藏优惠卷', '淘宝优惠卷', '天猫优惠卷', '淘宝', '天猫', '一淘', '辣品', '什么值得买', '打折', '购物', '淘粉吧']",8.30M
3605,5c26d950b031602c92eaadcb,12,4682,52,美团拍店,18,3.2,"['美团', '店铺', '照片']",13.55M
3606,5c26d952b031602c92eaadcc,19,4689,84,松果倾诉,8,3.8,"['匿名', '情感', '开解']",35.62M
3607,5c26d953b031602c92eaadcd,77,4696,266,妹妹闹钟:なでなで目覚まし,12,4.4,"['妹系', '妹控', '二次元']",26.04M
3608,5c26d954b031602c92eaadce,37,4696,549,K歌助理,16,4.4,"['全民K歌', 'K歌']",2.28M
3609,5c26d957b031602c92eaadcf,35,4660,63,Stubborn Trojan Killer,30,2.9,"['安全', '木马', '杀毒']",3.57M
3610,5c26d958b031602c92eaadd0,10,4638,130,小世界,7,3.8,"['生活', '达人', '文艺', '教程', '自媒体']",10.54M
3611,5c26d959b031602c92eaadd1,35,4638,158,green - Xperia 主题,11,4.2,['Xperia主题'],3.87M
3612,5c26d95ab031602c92eaadd2,16,4640,72,火星小说,5,4.0,"['小说', '网络小说', '书籍']",16.26M
3613,5c26d95bb031602c92eaadd3,16,4646,56,Microsoft Xim,10,3.7,"['照片', '分享', '好友']",9.90M
3614,5c26d95cb031602c92eaadd4,102,4652,835,证件水印宝,80,4.6,['证件水印'],3.56M
3615,5c26d95eb031602c92eaadd5,54,4652,500,SWP4Mi,11,4.4,['小米'],9.12K
3616,5c26d95fb031602c92eaadd6,114,4655,1236,小转发,21,4.3,[],2.94M
3617,5c26d960b031602c92eaadd7,26,4657,21,新华炫闻,99,2.1,"['新闻', '资讯']",16.25M
3618,5c26d963b031602c92eaadd8,32,4621,51,黑凤梨,7,3.5,"['情侣', '恋人', '恋爱']",21.19M
3619,5c26d964b031602c92eaadd9,8,4626,6,掌媒V3 for Android,1,4.0,"['阅读', '杂志', '掌媒']",2.98M
3620,5c26d966b031602c92eaadda,54,4581,580,二级Office助考手册,19,4.5,['考试'],3.41M
3621,5c26d967b031602c92eaaddb,48,4581,335,时间样式,7,4.0,['xposed'],1.73M
3622,5c26d968b031602c92eaaddc,30,4586,25,百度书城,201,1.7,"['阅读器', '电子书', '网络小说', '原创小说']",4.18M
3623,5c26d96ab031602c92eaaddd,120,4593,324,路人女主-加藤惠 Xperia主题,10,4.4,"['Xperia主题', '索尼']",5.45M
3624,5c26d96bb031602c92eaadde,33,4599,304,DiskInfo,11,4.3,[],1.72M
3625,5c26d96cb031602c92eaaddf,37,4600,50,岭南通,8,3.7,"['公交卡', '地铁卡']",8.53M
3626,5c26d96db031602c92eaade0,49,4600,293,截图瓷贴:Screenshot Tile,22,4.8,"['快捷设置', '牛轧糖']",44.51K
3627,5c26d96eb031602c92eaade1,17,4603,14,苏州银行,9,3.5,"['银行', '电子银行', '转账汇款']",21.75M
3628,5c26d96fb031602c92eaade2,30,4606,274,读者杂志官方版,3,4.0,['阅读'],11.10M
3629,5c26d971b031602c92eaade3,55,4577,300,高清10000+壁纸,12,3.9,"['壁纸', '高清', '艺术壁纸', '质感壁纸', '纯色壁纸', '美女壁纸', '美食壁纸', '家居壁纸', '植物壁纸', '动物壁纸', '二次元壁纸']",14.05M
3630,5c26d973b031602c92eaade4,50,4550,435,多彩二维码,7,4.2,['二维码'],33.55K
3631,5c26d974b031602c92eaade5,47,4560,465,Logo制作,10,3.3,[],35.57M
3632,5c26d975b031602c92eaade6,100,4562,552,骄傲的便签,39,4.5,"['便签', '笔记', '记事本', '记录', '文本']",1.51M
3633,5c26d977b031602c92eaade7,37,4525,602,公式定理库,16,3.7,"['公式', '公式定理', '数学公式', '物理公式', '化学公式']",10.00M
3634,5c26d978b031602c92eaade8,21,4525,253,九宫格(九宫格构图),6,4.2,[],1.91M
3635,5c26d97ab031602c92eaade9,40,4526,200,Яндекс.Погода,22,4.1,['天气'],21.15M
3636,5c26d97bb031602c92eaadea,44,4541,57,爆点漫画,54,4.2,"['视频', '手机电视', '电影', '动漫']",15.33M
3637,5c26d97cb031602c92eaadeb,11,4542,59,美图美妆,5,3.8,"['时尚', '美妆', '社区']",58.50M
3638,5c26d97db031602c92eaadec,51,4543,463,聚合搜索,17,4.2,"['搜索', '百度', '效率']",2.10M
3639,5c26d97eb031602c92eaaded,150,4549,268,地球入侵,366,1.9,['LBS'],57.55M
3640,5c26d97fb031602c92eaadee,35,4478,48,淘我要,10,3.6,"['导购', '购物推荐']",14.24M
3641,5c26d980b031602c92eaadef,14,4489,106,格知GUECHI,12,4.1,"['时尚', '潮流', '流行']",17.10M
3642,5c26d982b031602c92eaadf0,26,4492,382,ISS HD Live,14,3.9,[],5.56M
3643,5c26d983b031602c92eaadf1,42,4498,357,视频V库,20,3.3,"['电影', '影视', '电视剧', '美剧', '韩剧', '动漫', '国产', '剧']",2.60M
3644,5c26d984b031602c92eaadf2,64,4500,568,自动换壁纸,15,4.2,"['壁纸', '壁纸自动换']",2.13M
3645,5c26d986b031602c92eaadf3,12,4506,117,Hubblo VR Player,5,3.8,['VR视频'],25.63M
3646,5c26d987b031602c92eaadf4,18,4508,32,安兔兔加速,53,2.8,"['加速', '抢红包']",1.48M
3647,5c26d988b031602c92eaadf5,51,4509,736,数据发送工具,19,4.4,"['数据发送', 'http', 'post', 'get']",1.89M
3648,5c26d989b031602c92eaadf6,26,4511,176,挖哇,17,4.0,"['音乐', '播放器', '听歌', 'FM']",27.97M
3649,5c26d98bb031602c92eaadf7,19,4477,198,dosnap,29,3.1,"['拍照', '图片分享', '社交网络', '交友', '相机', '文艺']",15.87M
3650,5c26d98db031602c92eaadf8,128,4439,578,易屋铵 圆图标包！- 圆到底！,20,4.5,[],11.85M
3651,5c26d98eb031602c92eaadf9,8,4447,5,重庆银行,8,4.0,"['手机网银', '银行']",68.07M
3652,5c26d990b031602c92eaadfa,41,4447,76,新东方,7,3.7,"['教育', '培训', '备考', '考试']",46.27M
3653,5c26d991b031602c92eaadfb,31,4451,352,Gank（干货集中营）,7,4.0,"['Gank', '程序员']",2.73M
3654,5c26d992b031602c92eaadfc,22,4460,99,新华字典商务国际版,19,3.4,"['字典', '中文', '新华字典']",45.15M
3655,5c26d994b031602c92eaadfd,59,4471,751,怪图制作,18,4.4,[],19.49K
3656,5c26d995b031602c92eaadfe,19,4472,334,Timer,34,4.6,"['倒计时', '计时器']",1.66M
3657,5c26d996b031602c92eaadff,7,4473,60,味觉大师,10,3.7,"['美食', '做菜', '菜谱', '逼格']",26.40M
3658,5c26d997b031602c92eaae00,35,4474,248,甘豆影评,24,4.6,"['豆瓣', '影评', '电影']",5.75M
3659,5c26d99ab031602c92eaae01,8,4438,62,多多计算器,1,4.0,['计算器'],6.75M
3660,5c26d99cb031602c92eaae02,6,4414,25,宝宝学ABC,5,3.8,"['儿童', '学前教育', '小朋友', '幼儿', '育儿', '启蒙教育']",37.02M
3661,5c26d99db031602c92eaae03,80,4414,502,没电了！低电量警示,34,4.6,"['电池', '工具', '电量']",71.17K
3662,5c26d99eb031602c92eaae04,77,4424,233,网速流量显示,7,3.9,['网速'],871.51K
3663,5c26d99fb031602c92eaae05,29,4426,220,python,2,4.2,[],2.92M
3664,5c26d9a0b031602c92eaae06,31,4428,33,蜂雷,5,3.8,[],24.17M
3665,5c26d9a2b031602c92eaae07,53,4428,309,Eggster для Android安卓彩蛋,7,4.2,['xposed'],2.18M
3666,5c26d9a3b031602c92eaae08,16,4431,97,Biu,15,3.8,"['动图', '社区', 'gif', '拍照']",30.81M
3667,5c26d9a4b031602c92eaae09,17,4431,61,黄历万年历,7,3.6,"['万年历', '黄历']",12.11M
3668,5c26d9a5b031602c92eaae0a,48,4437,634,NanoIconPack Sample,18,4.4,"['图标包', 'Demo']",1.69M
3669,5c26d9a8b031602c92eaae0b,52,4413,106,掌阅漫画,57,4.5,"['漫画', '国漫', '条漫']",30.97M
3670,5c26d9a9b031602c92eaae0c,24,4379,57,电竞圈,26,3.4,"['视频', '游戏', '竞技']",41.37M
3671,5c26d9abb031602c92eaae0d,44,4384,457,BLE调试器,10,4.0,"['硬件开发', '程序员']",2.57M
3672,5c26d9acb031602c92eaae0e,39,4384,621,分享项生成二维码,34,4.7,"['分享', '二维码']",1.53M
3673,5c26d9adb031602c92eaae0f,57,4387,770,Floating Player,11,3.6,"['悬浮播放', '视频', '播放器', None]",12.54M
3674,5c26d9aeb031602c92eaae10,72,4391,548,PY_SQL_后台开发_数据库管理,13,4.4,"['数据库', '程序员']",7.99M
3675,5c26d9b0b031602c92eaae11,68,4397,264,橘纸通知栏,8,4.0,[],41.12K
3676,5c26d9b1b031602c92eaae12,85,4403,528,国家应急广播,26,3.8,"['应急广播', '灾害', '预警', '自救']",33.21M
3677,5c26d9b2b031602c92eaae13,10,4408,163,Diana Photo,12,4.0,"['滤镜', '双重曝光', '拍照', '摄影', '照相']",24.55M
3678,5c26d9b5b031602c92eaae14,4,4376,49,良品铺子,4,3.9,[],20.45M
3679,5c26d9b6b031602c92eaae15,105,4377,309,Lite Notes(笔记，记事本，便签，备忘录，剪贴板),38,4.5,[],2.72M
3680,5c26d9b7b031602c92eaae16,22,4330,303,GIF动图制作,14,4.5,[],10.27M
3681,5c26d9b8b031602c92eaae17,12,4332,218,微软钉阅:Snap To Pin,34,3.4,"['稍后阅读', '截图']",6.76M
3682,5c26d9bab031602c92eaae18,20,4337,124,B站封面姬,6,4.0,['b站'],1.90M
3683,5c26d9bbb031602c92eaae19,431,4340,632,某某输入法,67,4.4,['输入法'],22.53M
3684,5c26d9bcb031602c92eaae1a,30,4344,611,Turbo Download Manager,2,4.2,['下载'],3.23M
3685,5c26d9bdb031602c92eaae1b,13,4345,468,kiinii,7,4.0,"['手工', '艺术', '设计', '文艺', '小清新', '逼格']",17.00M
3686,5c26d9beb031602c92eaae1c,49,4351,506,每日记-笔记日记本,11,4.1,['日记'],14.52M
3687,5c26d9c0b031602c92eaae1d,4,4356,97,超级学团,10,4.3,"['学习', '考试']",8.45M
3688,5c26d9c1b031602c92eaae1e,41,4359,279,C-Mole：相对分子质量计算器,17,4.3,"['计算', '化学', '相对分子质量', '酷友作品']",1.61M
3689,5c26d9c2b031602c92eaae1f,15,4361,46,粤通卡,8,3.9,"['高速收费', '过路费', 'ETC']",28.88M
3690,5c26d9c5b031602c92eaae20,53,4298,323,MDiconpack图标包,11,4.2,['图标'],6.12M
3691,5c26d9c7b031602c92eaae21,47,4305,743,sim导出助手,12,4.1,[],2.28M
3692,5c26d9c8b031602c92eaae22,28,4307,154,GIF压缩,13,3.9,['gif'],1.73M
3693,5c26d9c9b031602c92eaae23,23,4308,191,壹笔作文,14,4.0,"['高考', '作文素材', '高中', '备考', '作文']",47.55M
3694,5c26d9cbb031602c92eaae24,117,4315,401,极课,18,4.4,"['课程表', '大学']",1.24M
3695,5c26d9ccb031602c92eaae25,80,4323,204,飞傲音乐,16,4.2,[],60.02M
3696,5c26d9ceb031602c92eaae26,22,4327,7,华润手机银行,8,3.7,"['手机网银', '银行']",35.85M
3697,5c26d9cfb031602c92eaae27,115,4327,682,君何在,51,4.3,"['定位', '找人', '安全']",9.25M
3698,5c26d9d0b031602c92eaae28,13,4328,130,日记与笔记:journeys and notes,10,3.9,"['日记', '笔记']",6.14M
3699,5c26d9d2b031602c92eaae29,35,4295,451,权限图书馆,20,4.4,"['权限', None]",2.15M
3700,5c26d9d4b031602c92eaae2a,208,4267,183,三星S9朋友圈尾巴,7,4.1,"['朋友圈装逼', '三星S8']",1.88M
3701,5c26d9d5b031602c92eaae2b,54,4269,23,湖畔,30,2.9,['淘宝'],8.17M
3702,5c26d9d6b031602c92eaae2c,43,4269,139,腕间图库 -开源手表图库应用,12,4.5,[],5.53M
3703,5c26d9d7b031602c92eaae2d,22,4272,82,随机数字,5,4.0,"['随机', '数字', '工具', '其他']",25.88K
3704,5c26d9d8b031602c92eaae2e,94,4274,347,听听音乐,24,4.0,['音乐、播放器、音乐播放器、听歌'],4.83M
